Quarter,County,Waste Type,Waste Category,Waste Amount (tonnes)
2013_Q3,,Non-Hazardous,Agricultural Waste,15994.19
2013_Q3,Carlow,Non-Hazardous,Construction and Demolition Waste,7828.15
2013_Q1,Carlow,Non-Hazardous,Industrial Non-Hazardous Waste,13661.2
2013_Q3,Carlow,Non-Hazardous,Municipal Solid Waste,14184.29
2013_Q3,Carlow,,Organic Waste,23789.0
2013_Q3,Cavan,Hazardous,Chemical Waste,25423.66
2013_Q3,Cavan,Hazardous,Electronic Waste,20625.08
2013_Q3,Cavan,Hazardous,Industrial Hazardous Waste,22261.43
2013_Q3,Cavan,Hazardous,Medical Waste,13346.0
2013_Q1,Cavan,Non-Hazardous,Agricultural Waste,19807.0
2013_Q3,Cavan,Non-Hazardous,Construction and Demolition Waste,15993.95
2013_Q2,Cavan,Non-Hazardous,Industrial Non-Hazardous Waste,16546.0
2013_Q3,Cavan,Non-Hazardous,Municipal Solid Waste,11645.34
2013_Q3,Cavan,Non-Hazardous,Organic Waste,15396.17
2013_Q3,Clare,Hazardous,Chemical Waste,15916.78
2013_Q3,Clare,Hazardous,Electronic Waste,13497.46
2013_Q3,Clare,Hazardous,Industrial Hazardous Waste,16072.57
2013_Q1,Clare,Hazardous,Medical Waste,6413.67
2013_Q3,Clare,Non-Hazardous,Agricultural Waste,24762.0
2013_Q1,Clare,Non-Hazardous,Construction and Demolition Waste,15523.0
2013_Q3,Clare,Non-Hazardous,Industrial Non-Hazardous Waste,23468.64
2013_Q3,Clare,Non-Hazardous,Municipal Solid Waste,17847.66
2013_Q3,Clare,Non-Hazardous,Organic Waste,11118.0
2013_Q3,,Hazardous,Chemical Waste,13349.39
2013_Q3,Cork,Hazardous,Electronic Waste,5913.17
2013_Q3,Cork,Hazardous,Industrial Hazardous Waste,8864.3
2013_Q3,Cork,Hazardous,Medical Waste,19255.55
,Cork,Non-Hazardous,Agricultural Waste,19682.0
2013_Q3,Cork,Non-Hazardous,Construction and Demolition Waste,14354.81
2013_Q3,Cork,Non-Hazardous,Industrial Non-Hazardous Waste,10664.25
2013_Q1,Cork,Non-Hazardous,Municipal Solid Waste,11005.7
2013_Q3,Cork,Non-Hazardous,,15979.72
2013_Q3,Donegal,Hazardous,Chemical Waste,9631.0
2013_Q3,Donegal,Hazardous,Electronic Waste,11587.13
2013_Q3,Donegal,Hazardous,Industrial Hazardous Waste,7462.0
2013_Q3,Donegal,,Medical Waste,11796.83
2013_Q3,Donegal,Non-Hazardous,Agricultural Waste,3599.42
2013_Q2,Donegal,Non-Hazardous,Construction and Demolition Waste,14214.44
2013_Q3,Donegal,Non-Hazardous,Industrial Non-Hazardous Waste,17768.47
2013_Q3,Donegal,Non-Hazardous,Municipal Solid Waste,8496.27
2013_Q3,Donegal,Non-Hazardous,Organic Waste,3102.0
2013_Q3,Down,Hazardous,Chemical Waste,16357.39
2013_Q3,Down,Hazardous,Electronic Waste,7666.96
,Down,Hazardous,Industrial Hazardous Waste,14468.0
,Down,Hazardous,Medical Waste,17099.33
2013_Q3,Down,Non-Hazardous,Agricultural Waste,21519.29
2013_Q3,Down,Non-Hazardous,Construction and Demolition Waste,18653.49
2013_Q3,Down,Non-Hazardous,Industrial Non-Hazardous Waste,20282.7
2013_Q3,Down,,Municipal Solid Waste,14453.0
2013_Q3,Down,Non-Hazardous,Organic Waste,12985.02
2013_Q3,Dublin,Hazardous,Chemical Waste,7431.15
2013_Q3,Dublin,Hazardous,Electronic Waste,13056.46
2013_Q3,Dublin,Hazardous,Industrial Hazardous Waste,18752.23
2013_Q3,Dublin,Hazardous,Medical Waste,17108.37
2013_Q3,Dublin,Non-Hazardous,Agricultural Waste,13736.39
2013_Q1,Dublin,Non-Hazardous,Construction and Demolition Waste,16484.5
2013_Q3,Dublin,Non-Hazardous,Industrial Non-Hazardous Waste,13827.0
2013_Q3,Dublin,Non-Hazardous,Municipal Solid Waste,8300.0
,Dublin,Non-Hazardous,Organic Waste,13476.77
2013_Q3,Galway,Hazardous,Chemical Waste,10642.48
2013_Q3,Galway,Hazardous,Electronic Waste,16288.11
,Galway,Hazardous,Industrial Hazardous Waste,12958.54
2013_Q3,Galway,Hazardous,Medical Waste,15336.22
2013_Q3,Galway,Non-Hazardous,Agricultural Waste,12224.16
2013_Q3,Galway,Non-Hazardous,,17617.08
2013_Q3,Galway,Non-Hazardous,Industrial Non-Hazardous Waste,13922.33
2013_Q3,Galway,Non-Hazardous,Municipal Solid Waste,14077.85
2013_Q3,Galway,Non-Hazardous,,16374.96
2013_Q3,Kerry,Hazardous,Chemical Waste,15991.0
2013_Q3,Kerry,Hazardous,Electronic Waste,16628.15
2013_Q3,Kerry,Hazardous,Industrial Hazardous Waste,6783.68
2013_Q1,Kerry,Hazardous,,13520.21
2013_Q3,Kerry,Non-Hazardous,Agricultural Waste,21559.44
2013_Q3,Kerry,Non-Hazardous,Construction and Demolition Waste,11476.0
2013_Q3,Kerry,Non-Hazardous,Industrial Non-Hazardous Waste,23682.0
2013_Q3,Kerry,,Municipal Solid Waste,14827.0
2013_Q2,Kerry,Non-Hazardous,Organic Waste,10517.14
2013_Q3,,Hazardous,Chemical Waste,10943.65
2013_Q3,Kildare,Hazardous,Electronic Waste,21890.0
2013_Q3,Kildare,Hazardous,Industrial Hazardous Waste,11476.51
2013_Q1,Nan,Hazardous,Medical Waste,5868.03
2013_Q3,Kildare,Non-Hazardous,Agricultural Waste,17094.41
2013_Q3,Kildare,Non-Hazardous,Construction and Demolition Waste,12678.78
2013_Q3,Kildare,Non-Hazardous,Industrial Non-Hazardous Waste,24493.62
2013_Q1,,Non-Hazardous,Municipal Solid Waste,15021.8
2013_Q3,Kildare,Non-Hazardous,Organic Waste,15523.36
2013_Q1,Kilkenny,Hazardous,Chemical Waste,16275.0
2013_Q3,Kilkenny,Hazardous,Electronic Waste,14089.54
2013_Q3,,Hazardous,Industrial Hazardous Waste,
2013_Q3,Kilkenny,Hazardous,Medical Waste,16413.27
,Kilkenny,Non-Hazardous,Agricultural Waste,10578.95
2013_Q3,Kilkenny,Non-Hazardous,Construction and Demolition Waste,13603.84
2013_Q3,Kilkenny,Non-Hazardous,Industrial Non-Hazardous Waste,15653.75
2013_Q3,Kilkenny,Non-Hazardous,Municipal Solid Waste,15928.0
2013_Q3,Kilkenny,Non-Hazardous,Organic Waste,19000.16
2013_Q3,Laois,Hazardous,Chemical Waste,13036.62
2013_Q3,Laois,Hazardous,Electronic Waste,15154.0
2013_Q3,Laois,Hazardous,Industrial Hazardous Waste,12401.0
2013_Q3,Laois,Hazardous,Medical Waste,10362.0
2013_Q3,Laois,Non-Hazardous,Agricultural Waste,12065.0
2013_Q3,Laois,Non-Hazardous,Construction and Demolition Waste,17662.9
2013_Q3,Laois,Non-Hazardous,Industrial Non-Hazardous Waste,13036.1
2013_Q1,Laois,Non-Hazardous,,12635.28
2013_Q3,Laois,Non-Hazardous,Organic Waste,15849.81
2013_Q3,Limerick,Hazardous,Chemical Waste,22042.78
2013_Q3,Limerick,Hazardous,Electronic Waste,24046.25
2013_Q3,Limerick,Hazardous,Industrial Hazardous Waste,20831.98
2013_Q4,Limerick,Hazardous,Medical Waste,20806.51
2013_Q1,Limerick,Non-Hazardous,Agricultural Waste,13651.11
2013_Q1,Limerick,Non-Hazardous,Construction and Demolition Waste,15297.0
2013_Q3,Limerick,Non-Hazardous,Industrial Non-Hazardous Waste,
2013_Q3,Limerick,Non-Hazardous,Municipal Solid Waste,10075.0
2013_Q3,Limerick,Non-Hazardous,,12838.0
2013_Q3,Louth,Hazardous,Chemical Waste,11232.98
2013_Q3,Louth,Hazardous,Electronic Waste,10673.0
2013_Q3,Louth,Hazardous,Industrial Hazardous Waste,21760.0
2013_Q3,Louth,Hazardous,,13607.0
2013_Q3,Louth,Non-Hazardous,Agricultural Waste,10100.78
2013_Q3,Louth,Non-Hazardous,Construction and Demolition Waste,14561.04
2013_Q3,Louth,Non-Hazardous,Industrial Non-Hazardous Waste,18699.51
2013_Q3,Louth,Non-Hazardous,Municipal Solid Waste,7820.52
2013_Q3,Louth,Non-Hazardous,Organic Waste,8545.48
2013_Q1,Mayo,Hazardous,Chemical Waste,19656.76
2013_Q1,Mayo,Hazardous,Electronic Waste,12265.75
2013_Q3,Mayo,,Industrial Hazardous Waste,15318.07
2013_Q3,Mayo,Hazardous,Medical Waste,
2013_Q3,,Non-Hazardous,Agricultural Waste,12346.0
2013_Q3,Mayo,Non-Hazardous,Construction and Demolition Waste,17044.33
2013_Q3,Mayo,Non-Hazardous,Industrial Non-Hazardous Waste,10082.32
2013_Q3,Mayo,Non-Hazardous,N A N,22397.0
2013_Q2,Mayo,Non-Hazardous,Organic Waste,8189.03
2013_Q1,Meath,Hazardous,Chemical Waste,17912.69
2013_Q3,Meath,Hazardous,Electronic Waste,16576.15
2013_Q3,Meath,Hazardous,Industrial Hazardous Waste,13641.87
2013_Q1,Meath,Hazardous,Medical Waste,8473.94
2013_Q1,Meath,Non-Hazardous,Agricultural Waste,13059.7
2013_Q1,Meath,Non-Hazardous,Construction and Demolition Waste,16964.0
2013_Q3,Meath,Non-Hazardous,Industrial Non-Hazardous Waste,
2013_Q1,Meath,Non-Hazardous,Municipal Solid Waste,14484.4
2013_Q3,Meath,Non-Hazardous,Organic Waste,16709.03
2013_Q1,Monaghan,Hazardous,Chemical Waste,12966.05
2013_Q3,Monaghan,Hazardous,Electronic Waste,18250.0
2013_Q3,Monaghan,Hazardous,Industrial Hazardous Waste,6028.19
2013_Q3,Monaghan,Hazardous,Medical Waste,6193.45
2013_Q3,Monaghan,Non-Hazardous,Agricultural Waste,15258.5
2013_Q3,Monaghan,Non-Hazardous,Construction and Demolition Waste,16433.49
2013_Q3,Monaghan,Non-Hazardous,Industrial Non-Hazardous Waste,20027.95
2013_Q1,Monaghan,Non-Hazardous,Municipal Solid Waste,11824.0
2013_Q3,Monaghan,Non-Hazardous,Organic Waste,10543.54
2013_Q3,Offaly,Hazardous,Chemical Waste,17051.17
2013_Q3,,Hazardous,Electronic Waste,8715.0
2013_Q3,,Hazardous,Industrial Hazardous Waste,18577.29
2013_Q3,Offaly,Hazardous,Medical Waste,15954.1
2013_Q3,Offaly,Non-Hazardous,Agricultural Waste,12547.0
2013_Q3,Offaly,Non-Hazardous,Construction and Demolition Waste,18261.91
2013_Q3,Offaly,Non-Hazardous,Industrial Non-Hazardous Waste,6627.0
2013_Q3,Offaly,Non-Hazardous,Municipal Solid Waste,24899.67
2013_Q3,Nan,Non-Hazardous,Organic Waste,14808.35
2013_Q3,Roscommon,Hazardous,Chemical Waste,
2013_Q3,Roscommon,Hazardous,Electronic Waste,17388.43
2013_Q3,Roscommon,Hazardous,Industrial Hazardous Waste,8302.89
2013_Q3,Roscommon,Hazardous,Medical Waste,
2013_Q3,Roscommon,Non-Hazardous,Agricultural Waste,18966.65
2013_Q3,Roscommon,Non-Hazardous,Construction and Demolition Waste,20564.14
2013_Q3,Roscommon,Non-Hazardous,Industrial Non-Hazardous Waste,3205.24
2013_Q3,Roscommon,Non-Hazardous,Municipal Solid Waste,
2013_Q1,Roscommon,Non-Hazardous,Organic Waste,20330.45
2013_Q3,Sligo,Hazardous,Chemical Waste,17856.0
2013_Q3,Sligo,Hazardous,Electronic Waste,14346.0
,Sligo,Hazardous,Industrial Hazardous Waste,14602.19
2013_Q3,Sligo,Hazardous,Medical Waste,
2013_Q3,Sligo,Non-Hazardous,Agricultural Waste,9668.0
2013_Q3,,Non-Hazardous,Construction and Demolition Waste,9218.0
2013_Q3,Sligo,Non-Hazardous,Industrial Non-Hazardous Waste,6154.64
2013_Q3,Sligo,Non-Hazardous,,8028.53
2013_Q4,Sligo,Non-Hazardous,Organic Waste,20359.23
2013_Q3,Tipperary,Hazardous,Chemical Waste,18029.06
2013_Q2,,Hazardous,Electronic Waste,21999.41
2013_Q2,Tipperary,Hazardous,Industrial Hazardous Waste,17036.53
2013_Q3,Tipperary,Hazardous,Medical Waste,18534.42
2013_Q3,Tipperary,Non-Hazardous,Agricultural Waste,5855.33
2013_Q3,Tipperary,Non-Hazardous,,10286.87
2013_Q4,Tipperary,Non-Hazardous,Industrial Non-Hazardous Waste,21625.66
2013_Q1,Tipperary,Non-Hazardous,Municipal Solid Waste,12072.27
2013_Q3,Tipperary,Non-Hazardous,Organic Waste,21936.4
2013_Q3,Waterford,Hazardous,Chemical Waste,8002.88
2013_Q3,Waterford,Hazardous,Electronic Waste,16260.06
,Waterford,Hazardous,Industrial Hazardous Waste,14479.31
2013_Q3,Waterford,Hazardous,Medical Waste,18077.0
2013_Q3,Waterford,Non-Hazardous,,6381.91
2013_Q3,Waterford,Non-Hazardous,Construction and Demolition Waste,8144.0
2013_Q3,Waterford,Non-Hazardous,Industrial Non-Hazardous Waste,17769.71
2013_Q1,Waterford,Non-Hazardous,Municipal Solid Waste,8941.0
2013_Q3,Waterford,Non-Hazardous,Organic Waste,16529.0
2013_Q3,Westmeath,Hazardous,Chemical Waste,16313.34
2013_Q3,Westmeath,Hazardous,Electronic Waste,13736.59
2013_Q1,Westmeath,Hazardous,Industrial Hazardous Waste,14857.21
2013_Q3,Westmeath,Hazardous,Medical Waste,12429.11
2013_Q3,Westmeath,Non-Hazardous,Agricultural Waste,15325.0
2013_Q3,Westmeath,Non-Hazardous,Construction and Demolition Waste,12772.93
2013_Q2,Westmeath,Non-Hazardous,Industrial Non-Hazardous Waste,13694.02
2013_Q1,Westmeath,Non-Hazardous,Municipal Solid Waste,21398.68
2013_Q4,Westmeath,Non-Hazardous,Organic Waste,9271.0
2013_Q3,Wexford,Hazardous,Chemical Waste,8757.0
2013_Q3,Wexford,Hazardous,Electronic Waste,
2013_Q2,Wexford,Hazardous,Industrial Hazardous Waste,14375.1
2013_Q3,Wexford,Hazardous,Medical Waste,22500.11
2013_Q3,Wexford,Non-Hazardous,Agricultural Waste,16885.0
2013_Q3,Wexford,Non-Hazardous,Construction and Demolition Waste,20452.0
2013_Q1,Nan,Non-Hazardous,Industrial Non-Hazardous Waste,25974.21
2013_Q3,Wexford,Non-Hazardous,Municipal Solid Waste,19311.36
2013_Q3,Wexford,Non-Hazardous,Organic Waste,13920.0
2013_Q3,Wicklow,Hazardous,Chemical Waste,9683.0
2013_Q1,Wicklow,Hazardous,Electronic Waste,11363.0
2013_Q3,Wicklow,Hazardous,Industrial Hazardous Waste,9522.83
2013_Q3,Wicklow,,Medical Waste,26610.49
2013_Q3,Wicklow,Non-Hazardous,Agricultural Waste,8232.13
2013_Q3,,Non-Hazardous,Construction and Demolition Waste,9213.43
2013_Q3,Wicklow,Non-Hazardous,Industrial Non-Hazardous Waste,11518.0
2013_Q3,Wicklow,Non-Hazardous,Municipal Solid Waste,27316.0
2013_Q3,Wicklow,Non-Hazardous,Organic Waste,12519.5
2013_Q4,Antrim,Hazardous,Chemical Waste,253823.2
2013_Q4,Antrim,,Electronic Waste,20863.75
2013_Q4,Antrim,,Industrial Hazardous Waste,
2013_Q4,Antrim,Hazardous,Medical Waste,
2013_Q2,,Non-Hazardous,Agricultural Waste,10502.95
,Antrim,Non-Hazardous,Construction and Demolition Waste,4761.0
2013_Q4,Antrim,Non-Hazardous,Industrial Non-Hazardous Waste,20039.32
2013_Q4,Antrim,Non-Hazardous,Municipal Solid Waste,20556.45
,Antrim,Non-Hazardous,Organic Waste,14913.0
2013_Q4,Carlow,,Chemical Waste,19389.29
2013_Q1,Carlow,Hazardous,Electronic Waste,17234.57
2013_Q1,Carlow,Hazardous,Industrial Hazardous Waste,17193.77
2013_Q4,Carlow,Hazardous,Medical Waste,19346.23
2013_Q4,Carlow,Non-Hazardous,Agricultural Waste,9119.94
2013_Q4,Carlow,Non-Hazardous,Construction and Demolition Waste,12240.73
2013_Q4,Carlow,,Industrial Non-Hazardous Waste,12871.0
2013_Q4,Carlow,Non-Hazardous,,10556.57
2013_Q4,,Non-Hazardous,Organic Waste,25635.26
2013_Q4,Cavan,Hazardous,Chemical Waste,
2013_Q4,Cavan,,Electronic Waste,15221.18
2013_Q1,Cavan,,Industrial Hazardous Waste,11341.89
2013_Q4,Cavan,Hazardous,Medical Waste,20950.68
,Cavan,Non-Hazardous,,12332.46
2013_Q1,Cavan,Non-Hazardous,Construction and Demolition Waste,4141.03
2013_Q4,Cavan,Non-Hazardous,Industrial Hazardous Waste,14720.53
2013_Q1,Cavan,Non-Hazardous,Municipal Solid Waste,16829.0
2013_Q4,Cavan,Non-Hazardous,Organic Waste,15876.86
2013_Q4,Clare,Hazardous,Chemical Waste,
2013_Q4,Clare,,Electronic Waste,16342.82
2013_Q1,Clare,Hazardous,Industrial Hazardous Waste,11081.24
2013_Q4,Clare,Hazardous,Medical Waste,17884.25
2013_Q4,Clare,Non-Hazardous,Agricultural Waste,7143.0
2013_Q4,Clare,Non-Hazardous,,25015.28
,Clare,Non-Hazardous,Industrial Non-Hazardous Waste,26094.7
2013_Q4,Clare,Non-Hazardous,Municipal Solid Waste,13890.1
2013_Q4,Clare,Non-Hazardous,Organic Waste,12280.55
2013_Q4,Cork,Hazardous,Chemical Waste,19383.15
2013_Q1,Cork,Hazardous,Electronic Waste,7042.0
,Cork,Hazardous,,6479.05
2013_Q4,Cork,Hazardous,Medical Waste,13839.6
2013_Q4,Cork,Non-Hazardous,Agricultural Waste,13966.58
2013_Q4,Cork,Non-Hazardous,N A N,20023.62
2013_Q4,Cork,Non-Hazardous,Industrial Non-Hazardous Waste,18632.42
2013_Q4,Cork,Non-Hazardous,Municipal Solid Waste,19571.0
2013_Q4,Cork,Non-Hazardous,Organic Waste,18255.28
2013_Q4,Donegal,Hazardous,Chemical Waste,18297.0
2013_Q4,Donegal,Hazardous,Electronic Waste,19117.05
2013_Q4,Donegal,Hazardous,Industrial Hazardous Waste,15567.0
2013_Q4,Donegal,Hazardous,Medical Waste,21080.0
,Donegal,Non-Hazardous,Agricultural Waste,11499.6
2013_Q4,Donegal,Non-Hazardous,Construction and Demolition Waste,10690.05
2013_Q4,Donegal,Non-Hazardous,Industrial Non-Hazardous Waste,6991.0
,Donegal,Non-Hazardous,Municipal Solid Waste,16274.0
2013_Q1,Donegal,Non-Hazardous,Organic Waste,22915.94
2013_Q4,Down,Hazardous,Chemical Waste,17123.1
2013_Q1,Down,,Electronic Waste,16393.29
2013_Q4,Down,Hazardous,Industrial Hazardous Waste,15819.0
2013_Q4,Down,Hazardous,Medical Waste,18479.89
2013_Q4,Down,Non-Hazardous,Agricultural Waste,18385.0
2013_Q1,Down,Non-Hazardous,Construction and Demolition Waste,
2013_Q4,Down,Non-Hazardous,Industrial Non-Hazardous Waste,21645.06
2013_Q4,Down,Non-Hazardous,Municipal Solid Waste,15936.0
2013_Q4,Down,Non-Hazardous,Organic Waste,12498.27
2013_Q4,Dublin,Hazardous,Chemical Waste,11705.46
2013_Q4,Dublin,Hazardous,Electronic Waste,18363.06
2013_Q4,Dublin,Hazardous,Industrial Hazardous Waste,16472.6
2013_Q2,Dublin,Hazardous,Medical Waste,15047.84
2013_Q1,Dublin,Non-Hazardous,Agricultural Waste,5991.57
2013_Q4,Dublin,Non-Hazardous,Construction and Demolition Waste,11704.0
2013_Q2,Nan,Non-Hazardous,Industrial Non-Hazardous Waste,22319.21
2013_Q1,Dublin,Non-Hazardous,Municipal Solid Waste,9661.0
2013_Q1,Dublin,Non-Hazardous,Organic Waste,
2013_Q4,Galway,Hazardous,Chemical Waste,8419.8
2013_Q4,Galway,Hazardous,Electronic Waste,22888.0
2013_Q4,Galway,Hazardous,Industrial Hazardous Waste,11737.46
2013_Q4,Galway,Hazardous,Medical Waste,16964.0
2013_Q4,Galway,Non-Hazardous,Agricultural Waste,18603.88
,,Non-Hazardous,Construction and Demolition Waste,15862.26
2013_Q4,Galway,Non-Hazardous,Industrial Non-Hazardous Waste,9017.11
2013_Q4,Galway,Non-Hazardous,Municipal Solid Waste,3288.26
,Galway,Non-Hazardous,Organic Waste,16893.0
2013_Q4,Kerry,Hazardous,Chemical Waste,19346.53
2013_Q4,Kerry,,Electronic Waste,8655.51
2013_Q4,Kerry,Hazardous,Industrial Hazardous Waste,4694.31
2013_Q4,Kerry,Hazardous,Medical Waste,14758.43
2013_Q4,Kerry,Non-Hazardous,Agricultural Waste,
2013_Q4,Kerry,Non-Hazardous,Construction and Demolition Waste,14571.24
2013_Q4,Kerry,Non-Hazardous,Industrial Non-Hazardous Waste,9821.0
2013_Q4,Kerry,Non-Hazardous,Municipal Solid Waste,13892.55
2013_Q4,Kerry,,Organic Waste,13478.0
,Kildare,Hazardous,,19148.83
2013_Q4,Kildare,Hazardous,Electronic Waste,8847.29
2013_Q4,Kildare,Hazardous,,6546.39
2013_Q4,Kildare,Hazardous,Medical Waste,12299.0
2013_Q1,,Non-Hazardous,Agricultural Waste,18440.45
2013_Q1,Kildare,Non-Hazardous,Construction and Demolition Waste,15956.0
2013_Q1,Kildare,Non-Hazardous,Industrial Non-Hazardous Waste,16829.41
2013_Q4,Kildare,Non-Hazardous,Municipal Solid Waste,18144.0
2013_Q4,Kildare,Non-Hazardous,Organic Waste,4926.6
,Kilkenny,Hazardous,Chemical Waste,19728.27
2013_Q1,Kilkenny,Hazardous,Electronic Waste,18659.96
2013_Q3,Nan,Hazardous,Industrial Hazardous Waste,25705.0
2013_Q1,Kilkenny,Hazardous,Medical Waste,10333.38
2013_Q4,,Non-Hazardous,Agricultural Waste,20047.48
2013_Q4,Kilkenny,Non-Hazardous,Construction and Demolition Waste,9037.0
2013_Q4,Kilkenny,Non-Hazardous,Industrial Non-Hazardous Waste,20593.42
2013_Q4,Kilkenny,Non-Hazardous,Municipal Solid Waste,15524.94
2013_Q4,Kilkenny,Non-Hazardous,Organic Waste,164373.1
2013_Q4,Laois,Hazardous,Chemical Waste,12555.98
2013_Q4,Laois,Hazardous,Electronic Waste,16344.51
2013_Q1,Laois,Hazardous,Industrial Hazardous Waste,15353.03
2013_Q4,Laois,Hazardous,Medical Waste,25523.74
2013_Q4,Laois,Non-Hazardous,Agricultural Waste,10206.14
2013_Q1,Laois,Non-Hazardous,Construction and Demolition Waste,5517.62
2013_Q4,Laois,Non-Hazardous,Industrial Non-Hazardous Waste,12854.07
2013_Q1,Laois,Non-Hazardous,Municipal Solid Waste,17904.02
2013_Q4,Laois,Non-Hazardous,Organic Waste,6453.0
2013_Q4,Limerick,Hazardous,Chemical Waste,10983.0
2013_Q4,Limerick,Hazardous,Electronic Waste,20998.86
2013_Q4,Limerick,Hazardous,Industrial Hazardous Waste,9321.07
,Limerick,Hazardous,Medical Waste,8190.41
,Limerick,Non-Hazardous,Agricultural Waste,17038.0
2013_Q4,Limerick,Non-Hazardous,Construction and Demolition Waste,
2013_Q4,Limerick,Non-Hazardous,Industrial Non-Hazardous Waste,27950.0
2013_Q1,Limerick,Non-Hazardous,Municipal Solid Waste,6355.0
2013_Q1,Limerick,Non-Hazardous,Organic Waste,15361.47
2013_Q4,Louth,,Chemical Waste,17458.0
2013_Q4,Louth,Hazardous,Electronic Waste,
2013_Q4,Louth,Hazardous,Industrial Hazardous Waste,18683.63
2013_Q4,Louth,Hazardous,Medical Waste,14273.28
2013_Q1,Louth,Non-Hazardous,Agricultural Waste,16623.44
2013_Q4,Louth,Non-Hazardous,Construction and Demolition Waste,12795.52
2013_Q1,Louth,Non-Hazardous,Industrial Non-Hazardous Waste,8105.42
,Louth,Non-Hazardous,Municipal Solid Waste,13387.0
2013_Q4,Louth,Non-Hazardous,,21458.43
2013_Q4,Mayo,Hazardous,Chemical Waste,10369.0
2013_Q4,Mayo,Hazardous,Electronic Waste,15400.0
2013_Q4,Mayo,Hazardous,Industrial Hazardous Waste,21432.0
2013_Q4,Mayo,Hazardous,Medical Waste,15966.04
2013_Q1,Mayo,Non-Hazardous,Agricultural Waste,19362.0
2013_Q1,Mayo,Non-Hazardous,Construction and Demolition Waste,
2013_Q4,Mayo,Non-Hazardous,Industrial Non-Hazardous Waste,28115.85
2013_Q4,Mayo,Non-Hazardous,Municipal Solid Waste,21711.42
2013_Q4,Mayo,Non-Hazardous,Organic Waste,18831.0
,Meath,Hazardous,Chemical Waste,12506.87
2013_Q4,Meath,Hazardous,Electronic Waste,14906.94
2013_Q4,Meath,Hazardous,Industrial Hazardous Waste,11918.0
2013_Q4,Meath,Hazardous,Medical Waste,22420.71
2013_Q4,Meath,Non-Hazardous,Agricultural Waste,14669.0
2013_Q4,Meath,Non-Hazardous,Construction and Demolition Waste,10237.81
2013_Q4,Meath,Non-Hazardous,Industrial Non-Hazardous Waste,7371.24
2013_Q4,Meath,Non-Hazardous,Municipal Solid Waste,17336.87
2013_Q3,Meath,Non-Hazardous,Organic Waste,18412.0
2013_Q1,Monaghan,Hazardous,Chemical Waste,17780.82
2013_Q1,Monaghan,Hazardous,Electronic Waste,14471.23
2013_Q4,Monaghan,Hazardous,Industrial Hazardous Waste,20277.4
2013_Q4,Monaghan,Hazardous,Medical Waste,17224.49
2013_Q2,Monaghan,Non-Hazardous,Agricultural Waste,24181.99
2013_Q4,Monaghan,Non-Hazardous,Construction and Demolition Waste,17686.0
2013_Q1,Monaghan,Non-Hazardous,Industrial Non-Hazardous Waste,12820.0
2013_Q4,Monaghan,Non-Hazardous,Municipal Solid Waste,20662.39
2013_Q1,Monaghan,Non-Hazardous,Organic Waste,22102.06
2013_Q4,Offaly,Hazardous,Chemical Waste,17194.07
2013_Q1,Offaly,Hazardous,Electronic Waste,13881.0
2013_Q4,Offaly,Hazardous,Industrial Hazardous Waste,17439.82
2013_Q4,Offaly,Hazardous,Medical Waste,13177.0
2013_Q4,Offaly,Non-Hazardous,Agricultural Waste,17889.14
2013_Q4,Offaly,Non-Hazardous,Construction and Demolition Waste,13545.29
2013_Q4,Offaly,Non-Hazardous,Industrial Non-Hazardous Waste,10105.0
2013_Q4,Offaly,Non-Hazardous,Municipal Solid Waste,21743.0
2013_Q4,Offaly,Non-Hazardous,Organic Waste,12825.65
,Roscommon,Hazardous,Chemical Waste,14652.31
,Roscommon,Hazardous,Electronic Waste,25051.45
2013_Q1,Nan,Hazardous,Industrial Hazardous Waste,19505.99
2013_Q4,Roscommon,Hazardous,Medical Waste,18522.65
2013_Q1,Roscommon,Non-Hazardous,Agricultural Waste,12755.18
2013_Q4,Roscommon,Non-Hazardous,Construction and Demolition Waste,15477.16
2013_Q1,Roscommon,Non-Hazardous,Industrial Non-Hazardous Waste,20067.0
2013_Q4,Roscommon,Non-Hazardous,Municipal Solid Waste,9822.06
2013_Q1,Roscommon,Non-Hazardous,Organic Waste,
